Time,Bacteroides theta,Bacteroides fragilis,Bifido longum,Bifido breve,Bifido adolescentis,Eubacterium hallii,Faecalibacterium prausnitzii,Roseburia intestinalis
21.28,2.340623477,3.966529723,3.460879757,3.442494094,2.51580579,0.258513174,2.705657688,3.228748852
21.3,2.340623477,3.966737276,3.460881297,3.442494094,2.515805794,0.258513174,2.705657688,3.228748852
21.32,2.340623477,3.966939984,3.460882796,3.442494094,2.515805798,0.258513174,2.705657688,3.228748852
21.34,2.340623477,3.967137962,3.460884255,3.442494094,2.515805802,0.258513174,2.705657688,3.228748852
21.36,2.340623477,3.967331321,3.460885675,3.442494094,2.515805805,0.258513174,2.705657688,3.228748852
21.38,2.340623477,3.967520173,3.460887057,3.442494094,2.515805809,0.258513174,2.705657688,3.228748852
21.4,2.340623477,3.967704622,3.460888402,3.442494094,2.515805813,0.258513174,2.705657688,3.228748852
21.42,2.340623477,3.967884773,3.460889712,3.442494094,2.515805816,0.258513174,2.705657688,3.228748852
21.44,2.340623477,3.968060728,3.460890986,3.442494094,2.51580582,0.258513174,2.705657688,3.228748852
21.46,2.340623477,3.968232587,3.460892227,3.442494094,2.515805823,0.258513174,2.705657688,3.228748852
21.48,2.340623477,3.968400445,3.460893435,3.442494094,2.515805826,0.258513174,2.705657688,3.228748852
21.5,2.340623477,3.968564398,3.46089461,3.442494094,2.51580583,0.258513174,2.705657688,3.228748852
21.52,2.340623477,3.968724538,3.460895755,3.442494094,2.515805833,0.258513174,2.705657688,3.228748852
21.54,2.340623477,3.968880955,3.460896869,3.442494094,2.515805836,0.258513174,2.705657688,3.228748852
21.56,2.340623477,3.969033738,3.460897953,3.442494094,2.515805839,0.258513174,2.705657688,3.228748852
21.58,2.340623477,3.969182971,3.460899009,3.442494094,2.515805842,0.258513174,2.705657688,3.228748852
21.6,2.340623477,3.96932874,3.460900037,3.442494094,2.515805845,0.258513174,2.705657688,3.228748852
21.62,2.340623477,3.969471125,3.460901038,3.442494094,2.515805847,0.258513174,2.705657688,3.228748852
21.64,2.340623477,3.969610207,3.460902012,3.442494094,2.51580585,0.258513174,2.705657688,3.228748852
21.66,2.340623477,3.969746063,3.460902961,3.442494094,2.515805853,0.258513174,2.705657688,3.228748852
21.68,2.340623477,3.969878771,3.460903885,3.442494094,2.515805855,0.258513174,2.705657688,3.228748852
21.7,2.340623477,3.970008404,3.460904784,3.442494094,2.515805858,0.258513174,2.705657688,3.228748852
21.72,2.340623477,3.970135034,3.460905659,3.442494094,2.515805861,0.258513174,2.705657688,3.228748852
21.74,2.340623477,3.970258733,3.460906512,3.442494094,2.515805863,0.258513174,2.705657688,3.228748852
21.76,2.340623477,3.97037957,3.460907342,3.442494094,2.515805865,0.258513174,2.705657688,3.228748852
21.78,2.340623477,3.970497612,3.460908151,3.442494094,2.515805868,0.258513174,2.705657688,3.228748852
21.8,2.340623477,3.970612924,3.460908938,3.442494094,2.51580587,0.258513174,2.705657688,3.228748852
21.82,2.340623477,3.970725573,3.460909704,3.442494094,2.515805872,0.258513174,2.705657688,3.228748852
21.84,2.340623477,3.970835619,3.460910451,3.442494094,2.515805874,0.258513174,2.705657688,3.228748852
21.86,2.340623477,3.970943125,3.460911177,3.442494094,2.515805877,0.258513174,2.705657688,3.228748852
21.88,2.340623477,3.97104815,3.460911885,3.442494094,2.515805879,0.258513174,2.705657688,3.228748852
21.9,2.340623477,3.971150752,3.460912575,3.442494094,2.515805881,0.258513174,2.705657688,3.228748852
21.92,2.340623477,3.971250989,3.460913246,3.442494094,2.515805883,0.258513174,2.705657688,3.228748852
21.94,2.340623477,3.971348917,3.4609139,3.442494094,2.515805885,0.258513174,2.705657688,3.228748852
21.96,2.340623477,3.971444588,3.460914537,3.442494094,2.515805886,0.258513174,2.705657688,3.228748852
21.98,2.340623477,3.971538057,3.460915157,3.442494094,2.515805888,0.258513174,2.705657688,3.228748852
22,2.340623477,3.971629376,3.460915761,3.442494094,2.51580589,0.258513174,2.705657688,3.228748852
22.02,2.340623477,3.971718594,3.460916349,3.442494094,2.515805892,0.258513174,2.705657688,3.228748852
22.04,2.340623477,3.971805761,3.460916922,3.442494094,2.515805894,0.258513174,2.705657688,3.228748852
22.06,2.340623477,3.971890926,3.460917481,3.442494094,2.515805895,0.258513174,2.705657688,3.228748852
22.08,2.340623477,3.971974134,3.460918024,3.442494094,2.515805897,0.258513174,2.705657688,3.228748852
22.1,2.340623477,3.972055433,3.460918554,3.442494094,2.515805899,0.258513174,2.705657688,3.228748852
22.12,2.340623477,3.972134866,3.46091907,3.442494094,2.5158059,0.258513174,2.705657688,3.228748852
22.14,2.340623477,3.972212478,3.460919572,3.442494094,2.515805902,0.258513174,2.705657688,3.228748852
22.16,2.340623477,3.972288311,3.460920062,3.442494094,2.515805903,0.258513174,2.705657688,3.228748852
22.18,2.340623477,3.972362407,3.460920539,3.442494094,2.515805905,0.258513174,2.705657688,3.228748852
22.2,2.340623477,3.972434806,3.460921003,3.442494094,2.515805906,0.258513174,2.705657688,3.228748852
22.22,2.340623477,3.972505548,3.460921456,3.442494094,2.515805907,0.258513174,2.705657688,3.228748852
22.24,2.340623477,3.972574672,3.460921897,3.442494094,2.515805909,0.258513174,2.705657688,3.228748852
22.26,2.340623477,3.972642216,3.460922326,3.442494094,2.51580591,0.258513174,2.705657688,3.228748852
22.28,2.340623477,3.972708217,3.460922745,3.442494094,2.515805911,0.258513174,2.705657688,3.228748852
22.3,2.340623477,3.97277271,3.460923152,3.442494094,2.515805913,0.258513174,2.705657688,3.228748852
22.32,2.340623477,3.972835731,3.46092355,3.442494094,2.515805914,0.258513174,2.705657688,3.228748852
22.34,2.340623477,3.972897315,3.460923937,3.442494094,2.515805915,0.258513174,2.705657688,3.228748852
22.36,2.340623477,3.972957494,3.460924314,3.442494094,2.515805916,0.258513174,2.705657688,3.228748852
22.38,2.340623477,3.973016301,3.460924681,3.442494094,2.515805918,0.258513174,2.705657688,3.228748852
22.4,2.340623477,3.973073769,3.460925039,3.442494094,2.515805919,0.258513174,2.705657688,3.228748852
22.42,2.340623477,3.973129929,3.460925388,3.442494094,2.51580592,0.258513174,2.705657688,3.228748852
22.44,2.340623477,3.97318481,3.460925728,3.442494094,2.515805921,0.258513174,2.705657688,3.228748852
22.46,2.340623477,3.973238444,3.460926059,3.442494094,2.515805922,0.258513174,2.705657688,3.228748852
22.48,2.340623478,3.973290858,3.460926382,3.442494094,2.515805923,0.258513174,2.705657688,3.228748852
22.5,2.340623478,3.973342082,3.460926697,3.442494094,2.515805924,0.258513174,2.705657688,3.228748852
22.52,2.340623478,3.973392142,3.460927003,3.442494094,2.515805925,0.258513174,2.705657688,3.228748852
22.54,2.340623478,3.973441067,3.460927302,3.442494094,2.515805926,0.258513174,2.705657688,3.228748852
22.56,2.340623478,3.973488881,3.460927593,3.442494094,2.515805927,0.258513174,2.705657688,3.228748852
22.58,2.340623478,3.973535612,3.460927876,3.442494094,2.515805928,0.258513174,2.705657688,3.228748852
22.6,2.340623478,3.973581284,3.460928153,3.442494094,2.515805929,0.258513174,2.705657688,3.228748852
22.62,2.340623478,3.973625922,3.460928422,3.442494094,2.51580593,0.258513174,2.705657688,3.228748852
22.64,2.340623478,3.973669549,3.460928685,3.442494094,2.515805931,0.258513174,2.705657688,3.228748852
22.66,2.340623478,3.973712189,3.460928941,3.442494094,2.515805932,0.258513174,2.705657688,3.228748852
22.68,2.340623478,3.973753866,3.46092919,3.442494094,2.515805932,0.258513174,2.705657688,3.228748852
22.7,2.340623478,3.9737946,3.460929434,3.442494094,2.515805933,0.258513174,2.705657688,3.228748852
22.72,2.340623478,3.973834415,3.460929671,3.442494094,2.515805934,0.258513174,2.705657688,3.228748852
22.74,2.340623478,3.973873331,3.460929902,3.442494094,2.515805935,0.258513174,2.705657688,3.228748852
22.76,2.340623478,3.973911369,3.460930127,3.442494094,2.515805935,0.258513174,2.705657688,3.228748852
22.78,2.340623478,3.973948549,3.460930346,3.442494094,2.515805936,0.258513174,2.705657688,3.228748852
22.8,2.340623478,3.973984892,3.46093056,3.442494094,2.515805937,0.258513174,2.705657688,3.228748852
22.82,2.340623478,3.974020416,3.460930769,3.442494094,2.515805938,0.258513174,2.705657688,3.228748852
22.84,2.340623478,3.97405514,3.460930972,3.442494094,2.515805938,0.258513174,2.705657688,3.228748852
22.86,2.340623478,3.974089083,3.46093117,3.442494094,2.515805939,0.258513174,2.705657688,3.228748852
22.88,2.340623478,3.974122263,3.460931364,3.442494094,2.51580594,0.258513174,2.705657688,3.228748852
22.9,2.340623478,3.974154697,3.460931552,3.442494094,2.51580594,0.258513174,2.705657688,3.228748852
22.92,2.340623478,3.974186403,3.460931736,3.442494094,2.515805941,0.258513174,2.705657688,3.228748852
22.94,2.340623478,3.974217397,3.460931915,3.442494094,2.515805942,0.258513174,2.705657688,3.228748852
22.96,2.340623478,3.974247695,3.460932089,3.442494094,2.515805942,0.258513174,2.705657688,3.228748852
22.98,2.340623478,3.974277315,3.460932259,3.442494094,2.515805943,0.258513174,2.705657688,3.228748852
23,2.340623478,3.97430627,3.460932425,3.442494094,2.515805943,0.258513174,2.705657688,3.228748852
23.02,2.340623478,3.974334577,3.460932587,3.442494094,2.515805944,0.258513174,2.705657688,3.228748852
23.04,2.340623478,3.97436225,3.460932745,3.442494094,2.515805945,0.258513174,2.705657688,3.228748852
23.06,2.340623478,3.974389304,3.460932898,3.442494094,2.515805945,0.258513174,2.705657688,3.228748852
23.08,2.340623478,3.974415753,3.460933048,3.442494094,2.515805946,0.258513174,2.705657688,3.228748852
23.1,2.340623478,3.974441611,3.460933195,3.442494094,2.515805946,0.258513174,2.705657688,3.228748852
23.12,2.340623478,3.974466892,3.460933337,3.442494094,2.515805947,0.258513174,2.705657688,3.228748852
23.14,2.340623478,3.974491608,3.460933476,3.442494094,2.515805947,0.258513174,2.705657688,3.228748852
23.16,2.340623478,3.974515773,3.460933612,3.442494094,2.515805948,0.258513174,2.705657688,3.228748852
23.18,2.340623478,3.974539398,3.460933744,3.442494094,2.515805948,0.258513174,2.705657688,3.228748852
23.2,2.340623478,3.974562498,3.460933873,3.442494094,2.515805949,0.258513174,2.705657688,3.228748852
23.22,2.340623478,3.974585083,3.460933999,3.442494094,2.515805949,0.258513174,2.705657688,3.228748852
23.24,2.340623478,3.974607165,3.460934121,3.442494094,2.515805949,0.258513174,2.705657688,3.228748852
23.26,2.340623478,3.974628755,3.460934241,3.442494094,2.51580595,0.258513174,2.705657688,3.228748852
23.28,2.340623478,3.974649866,3.460934357,3.442494094,2.51580595,0.258513174,2.705657688,3.228748852
23.3,2.340623478,3.974670508,3.460934471,3.442494094,2.515805951,0.258513174,2.705657688,3.228748852
23.32,2.340623478,3.974690691,3.460934582,3.442494094,2.515805951,0.258513174,2.705657688,3.228748852
23.34,2.340623478,3.974710426,3.46093469,3.442494094,2.515805952,0.258513174,2.705657688,3.228748852
23.36,2.340623478,3.974729723,3.460934796,3.442494094,2.515805952,0.258513174,2.705657688,3.228748852
23.38,2.340623478,3.974748592,3.460934899,3.442494094,2.515805952,0.258513174,2.705657688,3.228748852
23.4,2.340623478,3.974767043,3.460934999,3.442494094,2.515805953,0.258513174,2.705657688,3.228748852
23.42,2.340623478,3.974785086,3.460935097,3.442494094,2.515805953,0.258513174,2.705657688,3.228748852
23.44,2.340623478,3.974802729,3.460935192,3.442494094,2.515805953,0.258513174,2.705657688,3.228748852
23.46,2.340623478,3.974819982,3.460935285,3.442494094,2.515805954,0.258513175,2.705657688,3.228748852
23.48,2.340623478,3.974836853,3.460935376,3.442494094,2.515805954,0.258513175,2.705657688,3.228748852
23.5,2.340623478,3.974853352,3.460935465,3.442494094,2.515805954,0.258513175,2.705657688,3.228748852
23.52,2.340623478,3.974869486,3.460935551,3.442494094,2.515805955,0.258513175,2.705657688,3.228748852
23.54,2.340623478,3.974885264,3.460935636,3.442494094,2.515805955,0.258513175,2.705657688,3.228748852
23.56,2.340623478,3.974900694,3.460935718,3.442494094,2.515805955,0.258513175,2.705657688,3.228748852
23.58,2.340623478,3.974915784,3.460935798,3.442494094,2.515805956,0.258513175,2.705657688,3.228748852
23.6,2.340623478,3.974930541,3.460935877,3.442494094,2.515805956,0.258513175,2.705657688,3.228748852
23.62,2.340623478,3.974944973,3.460935953,3.442494094,2.515805956,0.258513175,2.705657688,3.228748852
23.64,2.340623478,3.974959088,3.460936027,3.442494094,2.515805957,0.258513175,2.705657688,3.228748852
23.66,2.340623478,3.974972892,3.4609361,3.442494094,2.515805957,0.258513175,2.705657688,3.228748852
23.68,2.340623478,3.974986392,3.460936171,3.442494094,2.515805957,0.258513175,2.705657688,3.228748852
23.7,2.340623478,3.974999596,3.46093624,3.442494094,2.515805957,0.258513175,2.705657688,3.228748852
23.72,2.340623478,3.97501251,3.460936308,3.442494094,2.515805958,0.258513175,2.705657688,3.228748852
23.74,2.340623478,3.975025141,3.460936374,3.442494094,2.515805958,0.258513175,2.705657688,3.228748852
23.76,2.340623478,3.975037494,3.460936438,3.442494094,2.515805958,0.258513175,2.705657688,3.228748852
23.78,2.340623478,3.975049577,3.460936501,3.442494094,2.515805958,0.258513175,2.705657688,3.228748852
23.8,2.340623478,3.975061395,3.460936562,3.442494094,2.515805959,0.258513175,2.705657688,3.228748852
23.82,2.340623478,3.975072954,3.460936622,3.442494094,2.515805959,0.258513175,2.705657688,3.228748852
23.84,2.340623478,3.97508426,3.46093668,3.442494094,2.515805959,0.258513175,2.705657688,3.228748852
23.86,2.340623478,3.975095319,3.460936737,3.442494094,2.515805959,0.258513175,2.705657688,3.228748852
23.88,2.340623478,3.975106136,3.460936792,3.442494094,2.51580596,0.258513175,2.705657688,3.228748852
23.9,2.340623478,3.975116717,3.460936846,3.442494094,2.51580596,0.258513175,2.705657688,3.228748852
23.92,2.340623478,3.975127067,3.460936899,3.442494094,2.51580596,0.258513175,2.705657688,3.228748852
23.94,2.340623478,3.97513719,3.460936951,3.442494094,2.51580596,0.258513175,2.705657688,3.228748852
23.96,2.340623478,3.975147093,3.460937001,3.442494094,2.51580596,0.258513175,2.705657688,3.228748852
23.98,2.340623478,3.975156781,3.46093705,3.442494094,2.515805961,0.258513175,2.705657688,3.228748852
24,2.340623478,3.975166257,3.460937098,3.442494094,2.515805961,0.258513175,2.705657688,3.228748852
