X105_M	X10_M	X128_M	X12_M	X130_M	X133_M	X137_M	X150_M	X157_M	X172_M	X180_M	X181_M	X184_M	X201_M	X229_M	X238_M	X240_M	X256_M	X258_M	X263_M	X265_M	X268_M	X26_M	X272_M	X274_M	X275_M	X276_M	X281_M	X282_M	X332_M	X335_M	X338_M	X341_M	X343_M	X350_M	X367_M	X377_M	X383_M	X385_M	X397_M	X39_M	X42_M	X45_M	X51_M	X521_M	X526_M	X527_M	X536_M	X544_M	X549_M	X560_M	X565_M	X567_M	X572_M	X582_M	X585_M	X587_M	X589_M	X590_M	X591_M	X599_M	X608_M	X615_M	X624_M	X633_M	X637_M	X78_M	X87_M
MN00286	0	0	0	0	0	0	0	0.00154123477554985	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10600718074502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.25910139009057e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0119969653724442	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00287	0.0119513176046363	0.0372833845032552	0.00450537868338564	0.00206707332470682	0.00158570282026762	0.00303235521219493	0.00547202195490164	0.0038133512853231	0.0024222964737724	0.0102735091396144	0.0150749751220129	0.000894604649874517	0.00123798058652401	0.0259778917974191	0.00156990342630357	0.00192524868972919	0.000226744293900997	0.000926334672665887	0.000592124113067619	0.00411991914759382	0.00420346767119709	0.00476894750175367	0.0149144665008976	0.0528840342474208	0.000190410346655462	0.000947319492192824	0.00750968102597267	0.00168124803675505	0.00282164309891241	0.003620075432914	0.0135494080190147	0.00868062837221003	0.00264307707114256	0.000363051790819356	0.00241977612507144	0.00309153033100606	0.00844880810931864	0.000378850844840817	0.000491868272975442	0.00396438522793074	0.000759689742781753	0.00107812211328258	0.0134511152152394	0.00558536266834521	0.0884308269907194	0.0500409012757611	0	0.00100805848603938	0.00294848789075603	0.00419162134391213	0.0102091856380956	0.0156593048425585	0	0.00920387455126268	0.000783002791729767	0.00400715354641988	0.00152338134725383	0.0020017815674522	0.0038910353451668	0.00385798148961939	0.0014172779114508	0.00200105252482368	0.004927779794892	0.0121180929794094	0.0108943515602508	0.00133075080076908	0.00082947259358526	0.00431508039830026
MN00288	0.0016652862097514	0	0	0.0166931707603555	2.17880922892998e-05	0.00709936645010705	0.0028406851789865	0.00151287796746765	0	0	0	3.52877567202052e-05	0.00034927695422654	0	0.000488474935133554	0	0	2.47452752006024e-05	0	0.000927603561381051	0	4.300158359656e-05	0.000101539858577037	0.0206495943443836	0	0.000128896972016214	0	0.00886243531315152	0.0111553731940963	0.0132909720165191	0	0	0	0.00849202455770479	0	0	0.000392092133745534	0	0	0.00814768119573362	0	0	0	0.0041948766303538	0	0	0	0.00874423607591765	2.81731869835992e-05	0	0.0213655157603636	0.00270720910052338	6.71372043954121e-05	0.0389164537691838	0	0	0.000336332325306787	0	0	0.011016468508119	0	0.0457197758597228	0.0167427421495416	0	0.0199593778887321	0	0	0.000372638539976506
MN00289	9.7985044613284e-05	0	3.58549035545081e-05	0.000173686108104426	0	0.000310630449002868	0.000252888851789604	1.37330892365621e-05	0	0.000203351953840942	0.00147101778754982	6.52528704733816e-05	7.61340987444662e-05	6.15876015917974e-05	0.000169969657882724	0.000199883100302006	0	0	0.000559393983643459	0.000935092041037739	0.000165061974979194	7.02847571733298e-05	8.45794448421085e-05	0.000238848751890022	0	0	0.000261235390987643	0.000285873854763583	6.07034352488365e-05	6.68771846643389e-05	0.000148227438371741	0.000424713923113992	0.000522275822036267	0.000252759550594207	0	0.000671199504823359	0.000416648054322036	0.00109148543048114	0.000248506213340859	0.00154719123020721	0.00028097002901305	7.38638008391882e-05	0.000435718356685784	0	6.57903082108247e-05	0	2.05250203243876e-05	0.000363749435660489	0.000278978024801134	0.0011198068619607	0.000101269142561366	6.52144173025858e-05	0	0.000302076349708213	0.00155963352698113	0	0.000261505144124443	0.000427329876090047	0.000396264484770455	0.000534638782029851	0.00151287901207033	3.67084728458088e-05	0.000263551161874699	0	0.00128640016013394	7.7871281302785e-05	0.000149639203966914	0.00101419452265838
MN00290	0	0	7.05660825971444e-06	0	0.000217727800919308	2.96170496262482e-05	0	2.23269005480631e-05	0	0	1.61638681989871e-05	0	0	0	0	0	0	0.000400333089059585	0.000532126635260823	0	0	0	0	0	1.9660029384222e-05	0	0	3.91797965364523e-05	0	0	8.43463596783104e-06	0	0	0	0	0.00014812954056603	8.15479020822892e-05	6.61223864953516e-05	0	1.33538794928867e-05	0	0	0	3.63350429271202e-05	1.00908134849253e-05	0	7.07646107201093e-05	0	0.00011333343623521	0	0	0	2.13665115986143e-05	1.1215331449354e-05	0	0	4.51099081531426e-05	4.67714228055611e-05	0	0	0	0.000513983935464495	0.000249869842530323	0	0	0	5.9118584863566e-05	6.8180299079996e-05
MN00291	7.47318682967758e-05	0.000163871117887954	0.000372595552965752	2.60594268848316e-05	5.65319577710293e-05	0.000251795000947962	0.000205176027867673	0.000333305048113337	0.000100938214569212	0.000306551156778249	6.6564220260133e-05	0.000131094005704898	2.16294028102743e-05	0.000171319027170873	8.23840552444237e-05	0.00153946982239501	6.88289337873562e-05	4.76508053349587e-05	0.000165229401545703	8.97035074086976e-05	8.73054629595176e-05	3.86702882592423e-05	5.45625042817552e-05	9.3444921520886e-05	0.00047472177764145	6.28937519634551e-05	0.00101412212683082	0.000115134443474073	5.1341895871207e-05	5.45490656981431e-05	0.000838930763555128	6.64838044458969e-05	0.000246015700669086	1.59444991708237e-05	9.2725649155114e-05	0.000173713998862407	0.000116617691252226	0.000104481234617753	3.76772996349504e-05	2.94480741879247e-05	3.43128645834231e-05	0	5.02453427784125e-05	2.98988574086375e-05	5.24955755350654e-05	1.90268362229001e-05	0	4.94964808116008e-05	0.000176872553646805	3.52591543887112e-05	0.000263384526649271	0.000108732299568463	0	6.4264556547364e-05	0.000187558720857389	0.000316360836646225	6.20495624805802e-05	5.99591321902155e-05	7.59675474998113e-05	0.000483109393302355	0.000236607713337695	3.51472085429343e-05	0.000383319052127184	0.000153924989616128	0.000108387897576062	1.44627669141304e-05	5.70923817587069e-05	5.45419835545118e-05
MN00292	2.50768070387891e-05	4.21085400524976e-05	4.2583594293401e-05	0.000109752136209371	2.54060654029029e-05	9.06939326549879e-05	8.36993792967803e-05	6.23111093076042e-05	3.10134574588654e-05	0.000166219795476383	4.83740526080132e-05	4.24569115524315e-05	3.26261737999039e-05	2.98986032202144e-05	0.000132172635776358	8.07262053110811e-05	0	4.49035574075968e-05	4.10905877193018e-05	9.07435592754518e-05	6.47924823311314e-05	1.86315845323155e-05	4.17850970891896e-05	2.2551736479735e-05	2.7549474702168e-05	0	2.14442784706821e-05	2.20114580560837e-05	8.78146351157858e-05	2.28936264653143e-05	8.91121495157551e-05	1.20773405490983e-05	1.39331249000708e-05	3.0206163365027e-05	4.43563876715169e-05	6.51318165969258e-05	0.000161306003940241	5.84866554376425e-05	9.7819927693636e-06	6.77488299895893e-05	1.75913847186608e-05	1.0042243824779e-05	6.14793840742961e-05	0	3.52619416261006e-05	3.34528644768345e-05	4.64747781695475e-05	4.83386231521807e-05	0.000117036856275195	4.26788681593297e-05	3.04356063587745e-05	5.58646736071846e-05	0	3.88846801058251e-05	9.1171289784437e-05	7.50905895401143e-05	9.64898546244224e-05	6.25540324157598e-05	2.95329358868864e-05	2.08388634586862e-05	1.34731101366125e-05	4.75070772244158e-05	1.71725801613853e-05	5.02882908152155e-05	6.24238662235308e-05	1.34255694331336e-05	6.58592616467989e-05	4.79232201157094e-05
MN00293	0.000277701697488536	0.000340101601503496	0.000209440609781451	0.000273426153703495	0.000250109454158209	0.000243385981504117	0.000597439194373018	0.000225708509121988	0.000247906378399228	0.000310891724305381	0.000314925292088619	0.000660333159486215	0.000197985281375213	0.0012115380523444	0.000461817659007196	0.000506018883486944	0.000128651621769676	0.000930863079234067	0.00183955185666613	0.000305919576791909	0.000768762934160198	0.00025705921639077	0.000231728137416357	0.000500638175405766	0.000198095491242026	0.000130316608860477	0.000324753155481272	0.000282135789305429	0.000894590232585661	0.000193145148040653	0.000456968753154955	0.000138625259010007	0.000400934239187965	0.000302016672229148	0.000436278802790349	0.000120186742890488	0.00136394945706936	0.000174538298160178	0.000639878253701201	0.000730664078448111	0.000335722155142831	8.15710098763497e-05	0.000162182074529656	4.38962859745899e-05	0.000296043271436223	0.000101935480993337	0.000377719995953761	0.000221313360887801	0.000209144143676113	0.000729633050271647	0.000181022460983151	0.000199557159447888	0.000138739533626214	0.00085064233860898	0.00109039892500963	0.00026729946472009	0.000871615589305939	0.000781994743319814	0.0006354991597071	0.000144365466165318	0.0010896978375326	7.04120074951883e-05	0.00113346986474808	0.000254795510005838	0.000301782508075784	0.000126752670938792	0.000502389355055316	0.000588577079172868
MN00294	5.77724842286927e-05	7.97775188306191e-05	0.000115929156016797	0.00242056166128268	0.00026641320102731	0.000702093023899049	0	0.00238268091732665	0.0013388679006106	2.03925049967311e-05	0.000826286408653385	0.000276571362014856	0.000343148262450053	0.000791079719958767	0.000252744867832958	0.000119069598280592	0.00177813600153594	0.000194314464769543	0.000192293389391274	3.75070276380795e-05	0.00185704603278112	0.000247084158220933	0	0.000110641983348442	0.00027531220567073	4.90685135897986e-05	0.0003758314685997	0.000202039216743253	0.00084867669990339	1.56977280052879e-05	0.000391832928275818	3.08703277836607e-05	1.30268424659728e-05	5.89353263384623e-05	0.000508327406110073	0.00106128234852024	0	0.000130906195998951	0.000100356907188666	7.91637021079337e-05	0.000227079716993925	8.43203530718948e-05	0.00042677790505595	0.000339718723725776	0.000463127474218815	0.00117933306208911	3.36396375605249e-05	0.000695648777937748	0	0.000697316517578738	0.000593805967588112	4.86819123565324e-05	0	0	0.000396811339555279	0.000240506371310382	0.000661295240229178	0.000598787621482651	6.63523225950706e-05	4.74625410858551e-05	0.00125546451167788	6.09664067610509e-05	0.00147363799064407	0	0.000106716163684886	0.00148997808723543	6.67749807797622e-05	0.000974874760247654
MN00295	0.000915777663604896	0	0.00019431086391545	0.000949293901862098	0	0.000971783675835341	0.00244336461364953	0.000279795795217088	0.000342432129994411	0.00210520709768003	0.000964260341362998	0	0	0.000178722963314737	0.000372037067469311	0.00308537626425688	0	0	0.014624835569915	0.00132736235841401	0.000196788977216262	0.00262885600396456	0	0.00122293285399209	0	0	0.000529463155526433	0.00138242944306541	0.00030195718214007	0	0.000143671425608724	0	0.00184596239589764	0.000837546889661921	0	0	7.22103633984576e-05	0.0017630734367802	0	0.0125620862399443	0	0	0.000914292879448429	0	0	0.000392951517052952	0	0.00029039021414439	0.00184524702862778	0.00335038398906057	0.000286494422394195	0.000996562338580922	0	0.006412999318101	0.000382539827683858	0	0.003005968600363	0.00543679384245902	0.00512868213303284	0.00292670850955727	0.000296812086774204	0	0.000598638952278547	0	0.0262470808064246	2.31483256792172e-05	0.00135453354127404	0.00403701279959865
MN00296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00297	6.98822007372237e-05	9.95250139744746e-05	0.00809791769971672	0.000161458864779822	0	0.00482505756125637	0.00100560481024513	0.0034547724502294	1.38725564916962e-05	0.00116299868377988	0.00285652429667373	0	0.000384874512045432	0	0.0014123868481095	0.00145048383728506	0.000213734644256707	0	0	0.000497912305340871	0.00392654396196119	0.000214698005580178	4.49270960299253e-05	0.000934787349827453	0	2.66310588235111e-05	0.00632356732432989	0	0.0025181669057441	6.36937219701923e-05	2.33931625128389e-05	0	5.79584784908022e-05	0	0.00106271041513809	0.0228707638080505	0	0.00749043589925139	0	0	0	0	0	0.0118123075718498	0	0	0	0	0.00340253985346699	0	0.00132644735689038	0	0.00613160076225286	0	1.74692322786974e-05	0.00018617547551164	0.00196705029410402	0.000119276431800316	0.0023982233482996	0	0.000428609577173874	0	0	3.57615487046385e-05	0.000688365009837767	9.65562480042846e-05	0	0
MN00298	0	0	0	0	0	0	0	0	0	0	0	0.000242670930368011	0	0	0	0	0	0	0.000403557001062967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.25215129017206e-06	0	0	0	0	0	0.000125348518139231	0	0	0	0	0	3.61999159809236e-05	0	0	0	0	0	3.84109169080277e-05	0	0	0.0301158994887314	0	0	0	0	0	0	0	0	0	0	0	0
MN00299	0	0	1.57655288935012e-05	0	0	0	2.21513475706977e-05	0	0	0	0	0	0	0	0	0	0	0	0.00016663134832947	0.000141475204292753	0	0	0	0	0	0	0	0	4.16988689526817e-05	0	0	0	0	1.71793449762644e-05	0	0	0.000705715250943454	0	0	0	0	8.7069946205682e-06	0	0	0	0	0	0	2.34810737230381e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.40516979232696e-05	0	0	0	0
MN00300	3.32973954823041e-05	6.81416986677867e-05	5.61871196162388e-05	0.000533923681664585	6.80826535242421e-05	1.32554040338421e-05	2.26914128243956e-05	0.000113979825622752	0	1.772457615335e-05	0.000112086737113143	6.12841738877405e-05	1.30417444889386e-05	0.000237062191780655	4.27220765892465e-05	1.80520057686442e-05	3.18602057947504e-05	0.000479296577535925	0.000179879668108936	0	0	0.000112909147983242	0	7.05262201565525e-05	1.04541064066639e-05	0.000181396319869955	0.000267032490226548	2.7515950911398e-05	1.07596683265302e-05	0.000154170138862472	1.60738244379816e-05	3.26271991950651e-05	3.39428132183283e-05	5.56734441621302e-05	1.35049840745879e-05	0.00030689062909135	0.000120098359182235	0	1.3567669220656e-05	0	4.84698672655851e-05	0	7.71915692592537e-06	1.78156294838584e-05	7.30457182389326e-05	0.000378763364372756	7.59204672234571e-05	0.000128713578704533	0.000105286860300812	1.78927817568221e-05	0	2.78112837854002e-05	0.000165708177674786	6.78049920791797e-05	8.39045200429846e-05	0.000114261702576266	3.59923471877103e-05	9.34759757955642e-05	3.22492820373702e-05	0.000520787915524297	6.47231275810597e-05	0.000182730848431686	0	2.28372346027756e-05	0	0	2.91127683718817e-05	2.06869008022945e-05
MN00301	0	0	0	0	0	0	0	0.000594910994328226	0	0	0	0	0	0	0	0	0	0.0123152033036433	0	0	0	0	0.000135309358342943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00380509313429089	0	0
MN00302	0	0.000109284325299867	0.000812107653324391	0.000949769792106547	0	3.82349030232999e-05	0.000193218152936146	0.00011260123033702	3.64815811769247e-05	0.0031671459244415	0	3.56510932018013e-05	0	0	0.000394302303220955	0	0	0.000271720098543436	7.01241029964735e-05	7.08752889659665e-05	4.63471967622251e-05	7.94146663331044e-05	0.00122990622654116	0.000302833795095136	0	5.6122984911426e-05	0.000272623724195846	4.39735703175863e-05	3.97785036862157e-05	8.06414145386541e-05	0	5.32642758807323e-05	0.000122626485394272	7.98433584089182e-05	0.000172781430756762	0	7.87049403881506e-05	0.000101704150279598	0	6.28189765524467e-05	9.99563767478852e-06	0.000272905489383665	0	0.000815094830120174	0	0.000334645735196546	0	2.97018371827825e-05	0.000601137385166246	0	0	0	9.5920330144915e-05	0.0109304401580248	7.59185074335962e-05	0	0	0	0	4.53064898583357e-05	0.000118190173296083	0	3.5956747121198e-05	0.000139294080078151	0.000108239736594267	0	9.25271957732091e-05	0.000825167269728394
MN00303	0.00652546826865257	0.00658678402041741	0.00673389452488594	6.36440729038954e-05	0.0149362898272029	0.0277467785515493	0.0426770491231719	0.0016215887971236	0.0162753321347926	0.00084882048129485	0.0237533055664213	0.0110936288937092	0.00629529429185561	0.0319614852829465	0.0288206799550029	0.000268004056619807	0.00515231707451584	0.0071732544517915	0.00568735132916788	0.0149979002174866	0.0329651691327226	0.00374041274399851	0.00014713514778121	0.0164329363950658	0.0314377285599706	0.0111781590128837	0.0196991576273246	0.00307700644276449	0.0242159602170051	0.00353169573692559	0.0392112864763144	0.0222883460601833	0.020199653670731	0.0198298199979215	0.00125406142966175	0.0161580360852542	0.0034523860328155	0.0124062459590633	7.76040094853807e-05	0.00335842021861442	0.0105675512075049	0.000192073992384232	0.013941542091012	0.00866686560112584	0.029448097129944	0.000400301562621208	0.000140129980128519	0.0137239917919835	0.00304076843393265	0.0061828062696238	0.00190548385399922	0.0160841513947373	0.000110684302898052	0.00317816915979056	0.00206875681777022	0.0153846178674334	0.00456360457840787	0.00483110610448258	0.00633756817521395	0.0250523054736971	0.0158517369958002	0.0132486584910242	0.00564979514835516	0.00484315251238088	0.00730048853182827	0.00239113623576048	0.00161616029808051	0.00430693055774045
MN00304	0.000246441959320147	0.00141458799582616	0.000237140039728451	0.00312161923926651	6.277620070421e-05	0.000114081543613751	0.000394330994656477	7.77193031645941e-05	0.000241832802546279	0.000262662838959232	0.000177799183636481	0.000286592843280005	7.29298387242119e-05	0.000798504434310366	0.000164547451895927	0.000441641772267365	0.000131262096676639	6.41841710281906e-05	0.000947077670226217	0.000923594390626818	0.000440669377369213	0.000167507195990126	0.000152561058935566	0.000145772210725131	0.000153115666870533	0.000208575024191249	0.000179736806576339	0.000151548270649674	0.000388279391472557	0.000103561932324799	0.000293679446220847	9.76984630443006e-05	0.000195582040353153	9.61141850616598e-05	0.000199728284283037	5.53516222530315e-05	0.000103237604872309	0.000630218153399265	0.000142443241436346	0.000143597897119972	0.000404745272765207	1.9285331957107e-05	7.02889647747424e-05	8.44578076773514e-05	0.000139372728557089	0.000109400109782681	5.56073611708954e-05	9.46154987399239e-05	0.000267740310919792	0.000196116293020108	0.00016913438904592	4.59634505403996e-05	0	3.21158444968513e-05	0.000269195976942507	9.47320038317739e-05	0.000276922388044845	8.75082482688197e-05	0.000207304118010078	0.000143360723925562	0.000113795545020522	0	0.000128983934051031	0.000118622110757508	0.000189567027097689	9.40292870316814e-05	0.000155956418309723	0.000228338384598388
MN00305	0	3.65452787293039e-05	0.000871657607354155	0.000621903548510389	4.25872453877066e-05	0.000493211477236716	0.000333029750095	0.00749692247985579	0.000184217773836092	7.99048983562041e-05	0.000147950378806567	0.000115198498080245	0.000182743593699492	0.000116190964196995	0.000173565192499774	7.11680302677673e-05	0	0.000302711243162157	0.000736484592146565	3.82383054045658e-05	0.000510082915389334	0.00023174746712326	2.66909374424153e-05	6.64708940106823e-05	0.000117884923248217	9.49298488736108e-05	0.000144930463477248	0.000357689767866632	0.000317401581824835	0.00340086892407006	0.000213172423550954	0.000488454211993669	0.00414908200022928	3.24659209233385e-05	0.000383214114906631	0.00024584852748872	0.000428107640504984	0.00212246339870666	3.35796640238126e-05	0.000673203889332535	7.78953536411394e-05	0.000477338945750502	3.90465232227273e-05	0.0092965557851608	6.93888215863662e-05	0.00117302257763399	0.000119613666714525	0.00011225511284633	0.00263271254180339	0.000519812431232394	0.000135059588555244	0.000165856165788915	0.000349155800752309	0	0.000335035436913378	0.00602092817106503	0.000328100228851127	0.000403574475862052	0.000289858181589861	9.30118626859962e-05	0.000118594118494474	0.000332724797490393	0.000145877166424845	4.27408678093467e-05	7.40928445810409e-05	0.00363598959495484	0	8.95713190292665e-05
