X105_4M	X10_4M	X128_4M	X12_4M	X130_4M	X133_4M	X137_4M	X150_4M	X157_4M	X172_4M	X180_4M	X181_4M	X184_4M	X201_4M	X229_4M	X238_4M	X240_4M	X256_4M	X258_4M	X263_4M	X265_4M	X268_4M	X26_4M	X272_4M	X274_4M	X275_4M	X276_4M	X281_4M	X282_4M	X332_4M	X335_4M	X338_4M	X341_4M	X343_4M	X350_4M	X367_4M	X377_4M	X383_4M	X385_4M	X397_4M	X39_4M	X42_4M	X45_4M	X51_4M	X521_4M	X526_4M	X527_4M	X536_4M	X544_4M	X549_4M	X560_4M	X565_4M	X567_4M	X572_4M	X582_4M	X585_4M	X587_4M	X589_4M	X590_4M	X591_4M	X599_4M	X608_4M	X615_4M	X624_4M	X633_4M	X637_4M	X78_4M	X87_4M
MN00283	0	0	0	0	0	0	0	0	0	0	0	0	4.04026829732831e-05	0	0	0	0	0	0	6.50461168776985e-05	0	0.00128237226731004	0	0	0	0	6.4655030913017e-05	0	0	0	0	0	0.000942809932803876	0	0	0.000256798867286868	0	5.08559348945244e-05	0	0	0	1.55680506607893e-05	0	0	4.63325747717856e-05	0	0	0	0	0	0	6.37141036583298e-05	0	0	0	0	0	0	9.83272472683792e-05	0	0	0	0	0	0	0	0	1.49863770656291e-05
MN00284	0	0	0	0	0	0.00028636206911984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0363784133146766	0	0	0.0025313539345195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00285	0	0	0	0	0	2.71262745926913e-05	0	0	0	0	0	0	0.000349891522245348	0	0	0	0	0	9.2040704647444e-06	0	0	0	1.61636039324252e-05	0	0	0	0	0	0	0	0	0	0	0	2.77328354011178e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.434422468745323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.66349844162227e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00288	0	0	0	0	0	0.0157699852644624	0	0	0	0	0	2.87802945989808e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000681593346492484	0	0.0142996964481423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0133023451703811	0	0	0	0	0	0	0	0.000204466896239859	0	0	0.00566831239916703	0	0	0	0	0
MN00289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00291	0	0	0	0	0	0	0	0	0	0	0	0	3.85587587870758e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00184211494096514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00293	0	0	0	0	3.30051837684126e-05	0	0.000157671466501147	9.21555344167275e-05	0	0	0.000604626223898587	0.000222913609648078	0	0	0	0	0	0	0	0	0	0	0.0201613120096104	0	0	0	0.000135866599440038	0	0	0	0	0	0.000174865673948021	0	0	0	0	0	0	0	0	4.06195573044982e-05	0	0	9.88236472716238e-05	0	0	0.000137472423265365	0.00132577449891821	0.0568607337600199	0	5.77155878235361e-05	0	0.00151097767617318	0	0	0	0	0.00021404502681046	0.00134906156018758	0	0	0	0	0	0	0	0
MN00294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000122824031552168	0	0	0	0	0	0	0	0.000337672021270592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.5522588519448e-05	0	0	7.26957869465424e-05	0	0	0	0	0	0	0	0	0	0	0.000279432959764125	0	0	0	0
MN00295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000456880938362046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000569050261880072	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00298	0	0	0	0	0	0	0	0	0	0	0	9.68679660900856e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.45150112718341e-05	0	0	0
MN00299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000779105445606099	0.0118136927024062	0	0	0	0	0.00107627778809497	0	0	0	0	0	0	0	0	0.000141707083052889	0	0	0	0.000436969005005812	0
MN00300	0	0	0	0	0	0	0	0	0	0	0	0.000440623985157571	0	0	0	0	0	0	0	0	0	0	0	0.00329562973901205	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000110731653778478	0	0	0	0.000437356615929679	0	0	0	0	0	0.0158346354512665	0	0	0	0.00665758561348658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00301	0	0	0	0	0	0	0	0	0	1.15123384474457e-05	0	0	0	0	0	0	0	4.34626785984856e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00045863888099658	0	0	0	0	0	0	0	0.0148667239555098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00302	0	0	0.000181763212970537	0	0	0	0.000446840702418431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000356058555991128	0	0	0	0	0	0
MN00303	0	0	0.157568125884749	0	0	0.0378804369172557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00101736968332651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00305	0	0	0.000141349166839026	0	0	0	0.00402364500932751	0.00108241756326899	0	0	0	0.00482695893002173	0	0	0	0	0	0	1.95976346806343e-05	0	0	0	0	0	0	0	9.86058691818046e-05	0.000363765124772209	0	0.000852477442471352	0.0131874475031904	0	0.00702235031035726	0	6.47828425107469e-05	0	0	0	0	0	0	0	0	0.000512514757568267	0	0	0	0.000349767510527246	0	0	0.000264186089269184	0	0	0	0	0	6.15932152580751e-05	0	0.000170255023546034	0	0	0	0	0	0	0.147988820862131	0	0
MN00306	0	0	0.000198054017051678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.84736057818187e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00308	0.000497267756397579	0	0.000491035397312044	0	0	0.0705855353372011	0.00112307363391522	0	0.000231640600484603	0	0	0	0	0	0.000989819319959139	0.000850302787951171	0	0	0	0	0	0.000807789078209993	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000257754195725996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00309	0	0.000294536218481585	0.00059856768526557	0	0	0.000344487717274409	0	0	0	0	0	0.00197323496316385	0.000459189762489937	0	0.00466909838852623	0	0.00172448887753124	0	0	0.000172242945334892	0	6.15199142521498e-05	0.0100435386099563	0.000194467202068358	0	0	0	0	6.58363875732169e-05	0.000127248294772915	0	0	0	0	0	0	0.00386036822020111	0	0	0.000135072597338471	0.000409776111716558	0	3.23972788063675e-05	0.000105295510542767	0	0	0	0.00270610178900467	0	0	0	0	9.88504076229099e-05	0.00199985614095839	0	0	0	0.000518732460066091	0.000166259782201825	0.00058964105577347	0	0	0	0.00117599934954559	0.000308396979801729	0.0334663982060037	0.000223961033248033	0.00019908412455718
MN00310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.84135830913372e-05	0	0	0	0	0	0	0	0	0
MN00311	0.000196855541831744	0	0	0	0	0	0	0	0	0.0612989173282742	0	4.15902625316899e-05	0	0	0	0	0	0.00457172527896433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000741278402185063	0	0	0	0	0	0	0.000391228171028322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00313	0	3.06863297811847e-05	1.21345250428859e-05	0	0	0	2.14751915355023e-05	2.26186797333049e-05	1.07611866774254e-05	1.04441822186371e-05	0	0	0	0	6.16992447902721e-05	0	0	0	0	0	0	0	0	0	0	0	7.64752008528475e-05	0	0	0	0	0.000167022469267294	0	0	0	0	0	1.59269509270359e-05	0	0	8.01081460576411e-05	0	1.73965420742692e-05	0	0	0	0	4.14562091727354e-05	1.0478207384563e-05	0	0	0	0	0	2.14054772929688e-05	0	0	0	2.34291527305957e-05	0	0	0	0	0	0	0	0	0
MN00314	0	0	1.74687791303128e-05	0	0	0	2.30810256314249e-05	2.70196101511377e-05	2.55802062877447e-05	0	0	0	0	0	0	0	0	0	0	7.18097390308092e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000191996188545833	0	0	0	0	2.6333656807084e-05	0	6.60534295158926e-05	0	0	0	0	0	0	0	0	0
MN00315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.66661899938058e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00317	0	0	0	0	0	0	0	0	0	0	0	0	0.000230648980453253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00001	0	0	0	0	6.34123839592633e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.84811952741805e-05	0	0	0	0	0	0	0	0	0	0	0	0.0378548148134782	0	0	0	0	0	0	0	0.00143232467110054	0	0	0	0	0	0	0	0
MS00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00010	0	0	0	0	0	0	0.00785471089404717	0	0	0	0	0.00751791426571882	0	0	0.0105132110618796	0	0.000204760677755646	0	0	0	0	0	0.0364391702188546	0.000131939126171724	0.0151419493571773	0	0	0.00655376833719313	0	0.0013502775207809	0	0	0	0	3.47067116848902e-05	4.14415405669365e-05	0	0	0	0	0	0	0.000324800857921359	0	0	0.00263385227480061	0	0	0	0	0	0	0.00339160090999557	0	0	0	0	0	0.0045988191283254	0.00398914072252747	0.00153035440757048	0	0	9.73247350391706e-05	0	0	0	0.000974369748488374
MS00011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.13988596603722e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.81038771909612e-05	0	0	0	0	0	0
MS00012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00013	0	0.000460691672305886	1.34306749626303e-05	0.00217011115474487	0	0	0.00290869208503368	0	9.29250896284293e-05	0	0	0.00817466298761366	0.000212329546842557	0	0.00534689299886927	0.00821224205356736	0.000412379957689617	0.00026602288390177	1.6633175216663e-05	0.00132334354252498	0.000318092348459067	0	0.000374199711384024	0.000602185770683807	0	0.000453698210342535	0.00105081472785995	0.000886812898167129	0.000161924312178133	0	0	0	0	0	0	0.00397359146316058	0.00147268059327789	8.20919556967639e-05	2.75087378398678e-05	0.0152497553599525	0	0.000146585431919764	4.59905661638555e-05	0.000143079590296711	0.000520790296695147	0.00143069769464419	2.33266524513532e-05	0.00224116867069033	7.97667882110211e-05	0	0.0005454288185583	0.00028215677607195	0.00198652198664444	3.61170262971285e-05	0.000621447562773872	0.00041837256909734	1.66029099541952e-05	0.000177868954403985	0.000368425319183351	0	0.001842050374583	0.00312575765001402	0	4.12554840054559e-05	0	0	6.7726735342004e-05	0.000152208198367856
MS00014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.83244503905849e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65054424037193e-05	0	0
MS00020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00021	0	0	0	0	0	0	0	0	0	5.75865769624394e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.21204704186505e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00022	0	0	0	0	0	0	0	0	0	0	0	0	0.0239540651138456	0	0	0	0	0	0	0	0	0	4.01899076232559e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.95139011132221e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00024	0	0	0	0	0	0	0	0	0	0	0.00846333788293574	0	0	0	0	0	0	0	0	0.000430516000482453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000503399192581557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00025	0	0	0	0	0	0	0	0	0	0	0	0	0.00976647917804026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.507043453765e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000322693713476779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.57163344335267e-05	0	0	0	0	0	0	0	0	0	0	3.49548393179639e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.85915542630405e-05	0	0
MS00027	0	0	0	0	0	0	0	0	0	0	0	6.54376400611712e-05	0	5.63395470879117e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000112414056341172	2.30993305842339e-05	0	0	0	0	0	0	0.000290573003278943	0	0	0	0	7.12507568837933e-05	0	0	0	0	3.847835433751e-05	0	0	0	0	0	0	0	0	0
MS00028	0	0	0	0	0	0	0	0	0	0	0	0	6.51017684576277e-05	2.61431297935124e-05	0	6.09907090249314e-05	0	4.02357583849508e-05	0	0	0	0	0	0	0	0	0	0	2.80030827181542e-05	5.82337400678402e-05	0	4.86955371849666e-05	0	1.07943621126336e-05	0	0.00101126930493983	0	1.5289269728267e-05	0	2.20047597240549e-05	0.0140915986738696	0.000111687986652413	0	0	2.20635707024748e-05	0	0	0.000127004214503817	0	0	0	0	0	0.000202723794899608	0	0	0	4.91063427751789e-05	0.00331165127537829	0	0	4.98261788066355e-05	3.99471877552704e-05	0	0	1.43301669276696e-05	0.000674971228017135	0
MS00029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.30830100666944e-05	0	4.93620409105456e-05	0	0	0	3.07391107693436e-05	0	0	0	0	0.000106931013934233	2.21179082617153e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.22255057928948e-05	0	0	0	0	0	0	0	6.84333479762809e-05	0
MS00030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.20446010864842e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.41738736596727e-05	0	0	0	0	0	2.91063083990181e-05	0	0	0	0	0.000552266215564634	2.57931968309898e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000180004266985871	0	0	0	0	0	0	2.8508449446161e-05	5.676640382536e-05	0
MS00031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00365861970406884	0	0	0	0.0095172894663939	0.00654720565929486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00032	0	0	0	0	0	0	0	5.03748229783732e-05	0	0	0	5.25782900702483e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.043000331742e-05	0	0	0	0	0	0	0	0	0	0	0.00116707537270162	0	0	0	0	0	2.43981644895299e-05	0	0	0	2.43827492779175e-05	0.000446531365789387	0	0	0	0	0.000103494061792962	0	0	0	0	9.20089398070418e-05	9.09286603742045e-05	0	0	0	0	0	0	0	0
MS00033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0467703806302017	0	0	0	0	0	0.00411974920935342	0	0	0	0	0.0249394502434033	0	2.8693615777916e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0303848132299606	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00037	0	0	0	0	0	0	0	0	0	0.000651686855305307	0	0	0.000515011680263214	0.00042720585646956	0	0	0	0	0.0717087927197004	0	0	0	0	0.0691679628393314	0.000504551103876097	0	0.00381259815286742	0.00174652731330037	0	0.0310800689360991	0.000725280739431943	0	0	0	0	0	0	0	0	0	0.000535502354549669	0.0198978704062986	0	0	0	0	0	0	0	0	0	0	0	0.0443730827780905	0	0	0.00579559680938911	0.00680730361662672	0.052242559675296	0.000209424023512022	0	0	0	0	3.97407555200566e-05	0	0.0012022608583289	0
MS00038	0	0	0	0	0	0	0	0	0	0	0	0.000113132865599767	8.45637812418285e-05	0	0	0	0	0	0	0.000103236857431599	0	0	5.99261260768249e-05	0.000876968836579905	0.0774221015451243	0	0	0.000306381756693179	0	0.000238386035509096	0	0	0	0	0.267383626906868	1.69598486034059e-05	0	3.91959710435723e-05	0	0	0	0.104408674029929	0	0	0.0309066899488663	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0217688985988142	0	0	0	0	0	0	0	0.00126737204213297	0
MS00039	0	0	0	0	0	0	0	0.00169992632163023	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00117665120971022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5391213228832e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00015384130389051	0	0	0	0	0.000874674318454711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
